count,temperature,command,error,feedback     
  5029,29, 150.50,  -0.30, 150.20
  5030,29,  15.00,   0.76,  15.76
  5031,29,  24.00,   0.78,  24.78
  5032,29, 121.00,   0.76, 121.76
  5033,29, 105.00,   1.60, 106.60
  5034,29,  39.50,   1.94,  41.44
  5035,29,  36.50,   1.94,  38.44
  5036,29, 123.50,   0.89, 124.39
  5037,29,  80.50,   2.04,  82.54
  5038,29,  68.00,   2.51,  70.51
  5039,29, 117.00,   0.62, 117.62
  5040,29,  64.00,   2.25,  66.25
  5041,29,  33.50,   1.43,  34.93
  5042,29, 157.50,  -0.79, 156.71
  5043,29, 139.00,   0.30, 139.30
  5044,29, 146.00,  -0.31, 145.69
  5045,29,  71.50,   2.02,  73.52
  5046,29,  17.00,   0.39,  17.39
  5047,29, 141.00,   0.18, 141.18
  5048,29,  89.00,   1.93,  90.93
  5049,29, 159.00,  -0.78, 158.22
  5050,29, 102.50,   1.09, 103.59
  5051,29,  82.50,   1.29,  83.79
  5052,29, 129.50,   0.15, 129.65
  5053,29,  15.00,   0.38,  15.38
  5054,29,  97.50,   1.20,  98.70
  5055,29,  51.50,   1.97,  53.47
  5056,29, 117.00,   1.12, 118.12
  5057,29,  16.50,   0.64,  17.14
  5058,29,  16.00,   1.26,  17.26
  5059,29, 138.50,   0.67, 139.17
  5060,29,  99.00,   1.96, 100.96
  5061,29,  20.50,   1.27,  21.77
  5062,29, 147.50,  -0.18, 147.32
  5063,29, 166.50,  -0.76, 165.74
  5064,29,  82.50,   2.04,  84.54
  5065,29, 147.00,  -0.18, 146.82
  5066,29,  98.50,   1.96, 100.46
  5067,29,  85.00,   2.30,  87.30
  5068,29,  61.50,   2.00,  63.50
  5069,29,  24.00,   1.16,  25.16
  5070,29, 167.00,  -1.14, 165.86
  5071,29,  35.00,   1.43,  36.43
  5072,29, 159.00,  -0.66, 158.34
  5073,29, 149.50,   0.20, 149.70
  5074,29, 133.00,   0.66, 133.66
  5075,29,  39.50,   1.82,  41.32
  5076,29, 134.00,   0.66, 134.66
  5077,29, 153.00,  -0.30, 152.70
  5078,29,  69.00,   2.14,  71.14
  5079,29, 154.50,  -0.29, 154.21
  5080,29,  58.00,   1.86,  59.86
  5081,29,  81.50,   1.42,  82.92
  5082,29,  98.50,   1.46,  99.96
  5083,29,  91.00,   2.06,  93.06
  5084,29,  62.00,   1.75,  63.75
  5085,29,  80.00,   1.54,  81.54
  5086,29,  55.00,   1.98,  56.98
  5087,29, 145.50,  -0.06, 145.44
  5088,29, 111.50,   1.49, 112.99
  5089,29,  82.50,   1.67,  84.17
  5090,29, 103.00,   1.09, 104.09
  5091,29, 131.50,   0.66, 132.16
  5092,29,  48.50,   1.84,  50.34
  5093,29,  85.50,   2.05,  87.55
  5094,29,  76.50,   2.03,  78.53
  5095,29,  34.50,   1.81,  36.31
  5096,29,  68.00,   2.01,  70.01
  5097,29,  49.50,   1.97,  51.47
  5098,29,  65.00,   1.50,  66.50
  5099,29, 144.00,  -0.07, 143.93
  5100,29, 134.00,   0.66, 134.66
  5101,29,  97.00,   1.58,  98.58
  5102,29, 157.50,  -0.79, 156.71
  5103,29, 101.50,   1.59, 103.09
  5104,29, 126.50,   0.64, 127.14
  5105,29, 161.50,  -0.53, 160.97
  5106,29,  75.50,   2.03,  77.53
  5107,29, 141.50,   0.05, 141.55
  5108,29, 121.00,   1.13, 122.13
  5109,29, 109.50,   1.23, 110.73
  5110,29, 123.00,   0.76, 123.76
  5111,29, 122.50,   1.26, 123.76
  5112,29, 166.50,  -1.02, 165.48
  5113,31, 167.50,  -1.26, 166.24
  5114,29,  49.00,   1.97,  50.97
  5115,29, 109.50,   0.73, 110.23
  5116,29,  42.00,   1.57,  43.57
  5117,29,  28.00,   1.67,  29.67
  5118,29, 121.00,   0.76, 121.76
  5119,29, 132.50,   0.53, 133.03
  5120,29, 141.50,   0.05, 141.55
  5121,29, 131.00,   0.66, 131.66
  5122,29, 149.00,  -0.43, 148.57
  5123,29, 170.00,  -1.26, 168.74
  5124,29, 134.50,   0.66, 135.16
  5125,29,  12.00,  -0.25,  11.75
  5126,29, 124.50,   0.51, 125.01
  5127,29,  43.50,   1.58,  45.08
  5128,29,  64.50,   1.63,  66.13
  5129,29,  19.50,   0.64,  20.14
  5130,29,  91.00,   1.56,  92.56
  5131,29, 161.00,  -0.90, 160.10
  5132,29,  62.50,   2.00,  64.50
  5133,29, 152.50,  -0.55, 151.95
  5134,29, 167.50,  -1.39, 166.11
  5135,29, 163.50,  -0.90, 162.60
  5136,29, 117.50,   1.00, 118.50
  5137,29, 140.50,  -0.32, 140.18
  5138,29,  94.00,   1.95,  95.95
  5139,29,  22.00,   0.90,  22.90
  5140,29,  44.00,   1.95,  45.95
  5141,29, 122.00,   0.51, 122.51
  5142,29, 108.00,   1.23, 109.23
  5143,29, 112.50,   0.61, 113.11
  5144,29,  86.50,   2.05,  88.55
  5145,29, 127.50,   0.52, 128.02
  5146,29,  46.50,   1.96,  48.46
  5147,29,  55.50,   1.35,  56.85
  5148,29,  26.50,   0.91,  27.41
  5149,29, 155.50,  -0.41, 155.09
  5150,29, 150.50,   0.20, 150.70
  5151,30, 139.50,   0.17, 139.67
  5152,29, 102.50,   1.09, 103.59
  5153,29, 116.50,   0.62, 117.12
  5154,29,  30.50,   1.80,  32.30
  5155,29,  20.50,   1.40,  21.90
  5156,29, 153.50,  -0.67, 152.83
  5157,29,  38.50,   1.44,  39.94
  5158,29,  19.50,   0.89,  20.39
  5159,29,  24.50,   0.91,  25.41
  5160,29, 154.50,  -0.29, 154.21
  5161,29,  17.50,   0.26,  17.76
  5162,29, 111.00,   0.98, 111.98
  5163,29, 163.50,  -0.77, 162.73
  5164,29,  79.50,   2.04,  81.54
  5165,29, 115.00,   0.99, 115.99
  5166,29, 105.50,   1.60, 107.10
  5167,29,  25.50,   1.66,  27.16
  5168,29,  62.00,   1.62,  63.62
  5169,29,  62.00,   1.62,  63.62
  5170,29, 127.00,   0.65, 127.65
  5171,29, 132.00,   0.53, 132.53
  5172,29, 157.00,  -0.54, 156.46
  5173,29, 147.50,   0.07, 147.57
  5174,29, 167.00,  -0.89, 166.11
  5175,29, 156.00,  -0.16, 155.84
  5176,31, 140.00,   0.68, 140.68
  5177,29,  60.00,   2.24,  62.24
  5178,29,  83.50,   1.80,  85.30
  5179,29, 125.00,   0.89, 125.89
  5180,29,  49.50,   1.97,  51.47
  5181,29, 146.50,  -0.31, 146.19
  5182,29, 112.50,   1.61, 114.11
  5183,29, 120.00,   0.63, 120.63
  5184,29, 142.50,   0.18, 142.68
  5185,29,  52.50,   1.97,  54.47
  5186,29, 105.50,   0.97, 106.47
  5187,29,  37.50,   1.94,  39.44
  5188,29, 168.50,  -1.26, 167.24
  5189,29, 130.50,   1.16, 131.66
  5190,29,  70.00,   2.14,  72.14
  5191,29, 142.00,   0.18, 142.18
  5192,29,  91.00,   2.06,  93.06
  5193,29, 155.50,  -0.29, 155.21
  5194,29, 108.00,   1.60, 109.60
  5195,29,  41.50,   1.70,  43.20
  5196,29, 169.50,  -1.13, 168.37
  5197,29, 107.50,   1.60, 109.10
  5198,29, 127.00,   0.65, 127.65
  5199,29,  36.00,   1.94,  37.94
  5200,29,  39.00,   1.07,  40.07
  5201,29, 145.00,  -0.31, 144.69
  5202,29,  96.50,   1.83,  98.33
  5203,29,  76.50,   2.03,  78.53
  5204,29,  88.00,   1.56,  89.56
  5205,29, 106.00,   1.47, 107.47
  5206,29, 123.50,   0.64, 124.14
  5207,29,  27.00,   1.54,  28.54
  5208,29,  51.50,   2.10,  53.60
  5209,29, 135.50,   0.67, 136.17
  5210,29,  52.00,   1.97,  53.97
  5211,29, 114.00,   0.99, 114.99
  5212,29,  71.00,   2.02,  73.02
  5213,29, 155.00,  -0.29, 154.71
  5214,29,  56.50,   1.98,  58.48
  5215,29,  21.00,   0.90,  21.90
  5216,29,  86.00,   2.05,  88.05
  5217,29, 130.50,   0.53, 131.03
  5218,29,  23.00,   0.90,  23.90
  5219,29,  58.50,   2.11,  60.61
  5220,29,  33.00,   1.80,  34.80
  5221,29,  87.50,   1.68,  89.18
  5222,29,  77.00,   1.53,  78.53
  5223,29, 136.50,   0.42, 136.92
  5224,29,  79.50,   1.91,  81.41
  5225,29, 111.50,   0.86, 112.36
  5226,29,  49.50,   1.84,  51.34
  5227,29,  67.00,   1.63,  68.63
  5228,29, 149.50,  -0.30, 149.20
  5229,29, 145.50,   0.19, 145.69
  5230,29, 101.00,   1.71, 102.71
  5231,29,  95.00,   1.95,  96.95
  5232,29, 128.50,   0.27, 128.77
  5233,29,  83.00,   1.92,  84.92
  5234,29,  16.00,   0.89,  16.89
  5235,29, 125.00,   0.89, 125.89
  5236,29,  33.50,   1.68,  35.18
  5237,29, 140.50,   0.30, 140.80
  5238,29,  87.50,   1.93,  89.43
  5239,29,  14.50,   0.63,  15.13
  5240,29,  39.50,   1.69,  41.19
  5241,29, 164.00,  -0.90, 163.10
  5242,29,  54.50,   1.98,  56.48
  5243,29,  64.50,   1.50,  66.00
  5244,29,  45.00,   1.46,  46.46
  5245,29,  86.50,   2.05,  88.55
  5246,29, 127.50,   0.27, 127.77
  5247,29,  41.00,   1.95,  42.95
  5248,29, 168.50,  -1.26, 167.24
  5249,29,  93.50,   1.69,  95.19
  5250,29,  96.50,   1.20,  97.70
  5251,29, 152.00,  -0.42, 151.58
  5252,29,  82.50,   1.42,  83.92
  5253,29, 138.50,   0.17, 138.67
  5254,29,  76.00,   1.65,  77.65
  5255,29, 137.00,  -0.08, 136.92
  5256,29,  41.00,   1.70,  42.70
  5257,29, 108.00,   0.60, 108.60
  5258,29, 154.00,  -0.42, 153.58
  5259,29, 138.50,   0.42, 138.92
  5260,29, 134.50,   0.41, 134.91
  5261,29,  87.50,   1.93,  89.43
  5262,29,  16.50,   0.64,  17.14
  5263,29,  92.00,   1.44,  93.44
  5264,29,  71.50,   2.02,  73.52
  5265,29, 166.50,  -1.27, 165.23
  5266,29, 116.50,   1.00, 117.50
  5267,29, 109.00,   1.23, 110.23
  5268,29,  24.50,   1.53,  26.03
  5269,29,  66.50,   2.13,  68.63
  5270,29,  18.00,   0.64,  18.64
  5271,29, 144.50,  -0.32, 144.18
  5272,29, 168.00,  -1.26, 166.74
  5273,29,  17.00,   0.39,  17.39
  5274,29, 119.00,   0.63, 119.63
  5275,29, 128.00,   0.65, 128.65
  5276,29,  55.50,   1.86,  57.36
  5277,29,  28.00,   1.79,  29.79
  5278,29, 155.00,   0.09, 155.09
  5279,29,  33.00,   1.43,  34.43
  5280,29,  42.50,   1.20,  43.70
  5281,29, 126.00,   0.77, 126.77
  5282,29, 123.00,   1.14, 124.14
  5283,29,  41.50,   1.95,  43.45
  5284,29,  12.50,  -0.12,  12.38
  5285,29,  54.50,   1.98,  56.48
  5286,29,  93.00,   1.94,  94.94
  5287,29, 142.00,  -0.07, 141.93
  5288,29,  62.00,   2.00,  64.00
  5289,29,  19.50,   0.89,  20.39
  5290,29,  61.00,   1.99,  62.99
  5291,29, 115.50,   0.99, 116.49
  5292,29,  99.50,   1.58, 101.08
  5293,29, 116.00,   1.00, 117.00
  5294,29, 126.00,   0.64, 126.64
  5295,29,  19.50,   0.77,  20.27
  5296,29, 147.50,  -0.06, 147.44
  5297,29, 131.00,   1.03, 132.03
  5298,29, 105.50,   1.60, 107.10
  5299,29,  19.50,   0.77,  20.27
  5300,29, 105.50,   1.10, 106.60
  5301,29, 156.50,  -0.54, 155.96
  5302,29,  39.50,   1.57,  41.07
  5303,29,  70.50,   2.02,  72.52
  5304,29,  79.00,   1.54,  80.54
  5305,29,  59.50,   2.24,  61.74
  5306,29,  91.50,   1.56,  93.06
  5307,29, 141.50,   0.18, 141.68
  5308,29, 133.50,   1.04, 134.54
  5309,29, 156.00,  -0.54, 155.46
  5310,29, 114.00,   1.49, 115.49
  5311,29,  29.50,   1.54,  31.04
  5312,29,  87.50,   2.06,  89.56
  5313,29,  35.00,   1.43,  36.43
  5314,29,  32.50,   1.93,  34.43
  5315,29, 138.00,   0.30, 138.30
  5316,29, 104.50,   1.47, 105.97
  5317,29, 118.50,   0.88, 119.38
  5318,29,  99.50,   1.71, 101.21
  5319,29, 112.50,   0.74, 113.24
  5320,29, 161.50,  -0.65, 160.85
  5321,29,  72.00,   2.27,  74.27
  5322,29,  52.00,   1.97,  53.97
  5323,29, 154.00,  -0.17, 153.83
  5324,29, 109.50,   1.61, 111.11
  5325,29,  35.50,   1.93,  37.43
  5326,29, 131.00,   0.40, 131.40
  5327,29,  92.50,   2.07,  94.57
  5328,29,  14.00,   0.38,  14.38
  5329,29, 139.50,   0.05, 139.55
  5330,29,  49.00,   1.97,  50.97
  5331,29,  12.50,  -0.12,  12.38
  5332,29, 141.00,   0.05, 141.05
  5333,29, 148.00,  -0.43, 147.57
  5334,31, 141.50,   0.18, 141.68
  5335,29,  55.00,   1.98,  56.98
  5336,29,  58.50,   1.74,  60.24
  5337,29,  69.50,   1.51,  71.01
  5338,29, 116.50,   0.62, 117.12
  5339,29,  20.00,   0.90,  20.90
  5340,29,  51.00,   1.97,  52.97
  5341,29, 133.50,   0.41, 133.91
  5342,29, 157.00,  -0.66, 156.34
  5343,29, 136.50,   0.67, 137.17
  5344,29, 148.50,  -0.18, 148.32
  5345,29,  28.50,   1.67,  30.17
  5346,29, 125.50,   0.64, 126.14
  5347,29,  77.50,   1.66,  79.16
  5348,29, 109.50,   0.60, 110.10
  5349,29,  63.00,   2.00,  65.00
  5350,29,  58.00,   1.99,  59.99
  5351,29,  67.00,   1.63,  68.63
  5352,29, 134.00,   0.54, 134.54
  5353,29,  55.50,   1.73,  57.23
  5354,29, 144.00,   0.06, 144.06
  5355,29,  15.00,   0.76,  15.76
  5356,29, 139.50,  -0.20, 139.30
  5357,29,  49.50,   1.97,  51.47
  5358,29,  88.00,   2.06,  90.06
  5359,29, 142.50,  -0.19, 142.31
  5360,29,  17.00,   0.39,  17.39
  5361,29,  63.00,   2.12,  65.12
  5362,29,  40.00,   1.94,  41.94
  5363,29, 124.00,   0.64, 124.64
  5364,31, 111.50,   1.11, 112.61
  5365,29,  67.00,   2.01,  69.01
  5366,29,  91.00,   1.56,  92.56
  5367,29,  31.50,   1.80,  33.30
  5368,29, 126.50,   0.77, 127.27
  5369,29, 122.50,   1.14, 123.64
  5370,29, 152.50,  -0.17, 152.33
  5371,29,  99.00,   1.58, 100.58
  5372,29,  86.50,   2.05,  88.55
  5373,29,  21.50,   1.40,  22.90
  5374,29,  78.00,   2.03,  80.03
  5375,29,  48.00,   1.96,  49.96
  5376,29, 137.00,   0.42, 137.42
  5377,29,  35.50,   1.93,  37.43
  5378,29, 131.00,   0.40, 131.40
  5379,29,  92.00,   1.82,  93.82
  5380,29, 100.00,   1.46, 101.46
  5381,29,  69.50,   2.01,  71.51
  5382,29,  49.50,   1.97,  51.47
  5383,29, 140.00,   0.18, 140.18
  5384,29,  69.00,   2.26,  71.26
  5385,29, 107.50,   1.10, 108.60
  5386,29, 128.00,   1.02, 129.02
  5387,29,  81.50,   1.92,  83.42
  5388,29,  87.00,   1.55,  88.55
  5389,29,  85.50,   3.05,  88.55
  5390,29,  68.00,   2.39,  70.39
  5391,29,  57.50,   2.11,  59.61
  5392,29, 158.00,  -0.41, 157.59
  5393,29,  20.50,   0.90,  21.40
  5394,29, 153.00,  -0.17, 152.83
  5395,29,  87.50,   2.06,  89.56
  5396,29,  41.00,   1.82,  42.82
  5397,29,  81.50,   1.54,  83.04
  5398,29, 142.50,   0.43, 142.93
  5399,29, 112.00,   1.49, 113.49
  5400,29,  26.00,   1.29,  27.29
  5401,29,  59.50,   2.24,  61.74
  5402,29, 121.00,   0.88, 121.88
  5403,29, 141.00,   0.43, 141.43
  5404,29, 134.50,   1.04, 135.54
  5405,29, 141.50,   0.18, 141.68
  5406,29, 103.00,   1.59, 104.59
  5407,29,  39.00,   1.82,  40.82
  5408,29,  46.50,   1.46,  47.96
  5409,29,  83.50,   2.30,  85.80
  5410,29,  50.00,   1.84,  51.84
  5411,29,  36.50,   2.06,  38.56
  5412,29, 159.50,  -0.28, 159.22
  5413,29,  79.50,   2.04,  81.54
  5414,29,  12.50,   0.00,  12.50
  5415,29, 128.00,   0.90, 128.90
  5416,29,  90.00,   2.06,  92.06
  5417,29, 142.00,   0.18, 142.18
  5418,29,  97.00,   1.58,  98.58
  5419,29, 125.00,   0.89, 125.89
  5420,29, 159.50,  -0.28, 159.22
  5421,29, 164.00,  -0.77, 163.23
  5422,29, 127.50,   1.15, 128.65
  5423,29, 148.50,  -0.18, 148.32
  5424,29,  37.00,   1.94,  38.94
  5425,29, 127.00,   0.65, 127.65
  5426,29,  34.50,   1.81,  36.31
  5427,29, 144.50,   0.06, 144.56
  5428,29, 158.50,  -0.28, 158.22
  5429,29,  22.50,   1.40,  23.90
  5430,29, 149.50,  -0.30, 149.20
  5431,29, 104.00,   1.59, 105.59
  5432,29,  30.50,   1.92,  32.42
  5433,29,  94.00,   1.95,  95.95
  5434,29,  35.50,   1.93,  37.43
  5435,29,  93.00,   1.57,  94.57
  5436,29,  82.50,   1.67,  84.17
  5437,29,  64.00,   2.25,  66.25
  5438,29, 124.00,   0.64, 124.64
  5439,29,  26.00,   1.41,  27.41
  5440,29,  50.00,   1.97,  51.97
  5441,29,  11.00,  -0.25,  10.75
  5442,29,  94.50,   1.57,  96.07
  5443,29,  92.50,   1.94,  94.44
  5444,29, 127.00,   0.27, 127.27
  5445,29, 116.50,   1.25, 117.75
  5446,29, 123.00,   0.76, 123.76
  5447,29, 162.50,  -0.77, 161.73
  5448,29, 166.50,  -1.02, 165.48
  5449,29, 151.00,  -0.05, 150.95
  5450,29,  10.00,  -0.37,   9.63
  5451,29,  26.50,   1.91,  28.41
  5452,29,  54.50,   1.98,  56.48
  5453,29, 132.50,   0.66, 133.16
  5454,29, 149.00,  -0.30, 148.70
  5455,29,  93.00,   1.57,  94.57
  5456,29, 168.00,  -1.26, 166.74
  5457,29,  26.00,   1.41,  27.41
  5458,29, 118.00,   1.13, 119.13
  5459,29,  19.00,   0.77,  19.77
  5460,29,  39.50,   1.94,  41.44
  5461,29,  37.00,   1.94,  38.94
  5462,29, 124.00,   0.89, 124.89
  5463,29,  74.50,   2.03,  76.53
  5464,29,  66.50,   2.01,  68.51
  5465,29,  46.00,   1.96,  47.96
  5466,29, 161.50,  -0.53, 160.97
  5467,29,  49.00,   1.97,  50.97
  5468,29, 162.00,  -0.78, 161.22
  5469,29, 100.00,   1.58, 101.58
  5470,29,  19.50,   0.89,  20.39
  5471,29, 131.00,   0.53, 131.53
  5472,29,  68.00,   2.14,  70.14
  5473,29,  59.50,   1.99,  61.49
  5474,29,  92.50,   1.57,  94.07
  5475,29,  38.50,   1.94,  40.44
  5476,29,  61.50,   1.62,  63.12
  5477,29,  15.50,   0.51,  16.01
  5478,29,  28.00,   1.92,  29.92
  5479,29, 163.00,  -0.77, 162.23
  5480,29,  42.00,   1.82,  43.82
  5481,29,  11.50,  -0.25,  11.25
  5482,29,  12.00,  -0.13,  11.87
  5483,29, 164.00,  -0.77, 163.23
  5484,29, 168.50,  -1.26, 167.24
  5485,29,  91.00,   1.94,  92.94
  5486,29, 116.00,   0.87, 116.87
  5487,29, 156.00,  -0.41, 155.59
  5488,29,  67.50,   2.13,  69.63
  5489,29,  11.00,   0.12,  11.12
  5490,29,  79.00,   2.04,  81.04
  5491,29,  44.50,   1.70,  46.20
  5492,29, 143.50,  -0.32, 143.18
  5493,29, 163.00,  -0.90, 162.10
  5494,29, 167.50,  -0.76, 166.74
  5495,29,  60.50,   1.99,  62.49
  5496,29,  19.00,   0.89,  19.89
  5497,29, 108.00,   0.60, 108.60
  5498,29, 105.00,   1.60, 106.60
  5499,29,  70.00,   2.02,  72.02
  5500,29,  14.00,   0.13,  14.13
  5501,29,  61.00,   1.99,  62.99
  5502,29, 160.00,  -0.78, 159.22
  5503,29,  27.00,   1.41,  28.41
  5504,29,  13.00,   0.38,  13.38
  5505,29, 152.50,  -0.42, 152.08
  5506,29, 170.00,  -1.38, 168.62
  5507,29, 139.50,   0.42, 139.92
  5508,29,  36.50,   1.94,  38.44
  5509,29, 123.00,   0.64, 123.64
  5510,29,  43.00,   1.83,  44.83
  5511,29,  12.00,  -0.25,  11.75
  5512,29,  24.50,   1.41,  25.91
  5513,29, 118.50,   0.88, 119.38
  5514,29,  20.00,   1.02,  21.02
  5515,29, 135.00,   0.29, 135.29
  5516,29,  77.00,   1.91,  78.91
  5517,29,  39.50,   1.44,  40.94
  5518,29,  97.00,   1.45,  98.45
  5519,29,  52.50,   1.72,  54.22
  5520,29, 131.50,   0.41, 131.91
  5521,29, 157.00,  -0.66, 156.34
  5522,31, 148.50,  -0.06, 148.44
  5523,29,  56.50,   1.98,  58.48
  5524,29,  22.00,   1.03,  23.03
  5525,29,  79.00,   2.16,  81.16
  5526,29,  62.50,   1.50,  64.00
  5527,29,  75.50,   1.65,  77.15
  5528,29, 166.00,  -0.77, 165.23
  5529,29,  73.00,   2.02,  75.02
  5530,29,  89.00,   1.93,  90.93
  5531,29,  86.00,   1.93,  87.93
  5532,29, 108.50,   0.98, 109.48
  5533,29, 146.00,  -0.06, 145.94
  5534,29, 124.00,   1.27, 125.27
  5535,29,  97.50,   1.83,  99.33
  5536,29, 139.50,   0.17, 139.67
  5537,29,  10.00,  -0.37,   9.63
  5538,29,  41.50,   2.07,  43.57
  5539,29, 122.00,   1.14, 123.14
  5540,29, 103.50,   1.59, 105.09
  5541,29, 135.00,   0.54, 135.54
  5542,29,  40.50,   1.57,  42.07
  5543,29,  80.50,   2.04,  82.54
  5544,29, 169.00,  -0.76, 168.24
  5545,29,  31.50,   1.92,  33.42
  5546,29,  80.00,   2.16,  82.16
  5547,29, 136.00,   0.29, 136.29
  5548,29,  48.00,   1.96,  49.96
  5549,29,  19.50,   0.89,  20.39
  5550,29,  90.00,   1.94,  91.94
  5551,29, 147.50,  -0.18, 147.32
  5552,29,  23.50,   1.40,  24.90
  5553,29, 140.00,   0.18, 140.18
  5554,31, 164.50,  -0.89, 163.61
  5555,29, 122.50,   1.14, 123.64
  5556,29, 157.50,  -0.66, 156.84
  5557,29,  64.50,   2.00,  66.50
  5558,29,  18.50,   0.52,  19.02
  5559,29,  74.50,   2.03,  76.53
  5560,29,  58.50,   1.99,  60.49
  5561,29,  23.00,   1.03,  24.03
  5562,29, 144.50,  -0.19, 144.31
  5563,29,  85.00,   2.05,  87.05
  5564,29,  72.50,   2.02,  74.52
  5565,29,  95.00,   1.57,  96.57
  5566,29,  15.50,   0.63,  16.13
  5567,29, 165.00,  -0.77, 164.23
  5568,29, 157.50,   0.09, 157.59
  5569,29, 131.00,   1.03, 132.03
  5570,29, 100.50,   1.59, 102.09
  5571,29,  67.00,   2.26,  69.26
  5572,31, 102.50,   1.09, 103.59
  5573,29,  38.50,   1.44,  39.94
  5574,29, 104.00,   0.97, 104.97
  5575,29, 168.00,  -1.14, 166.86
  5576,29, 149.50,   0.20, 149.70
  5577,29,  22.00,   1.15,  23.15
  5578,29,  50.50,   2.22,  52.72
  5579,29, 119.00,   0.63, 119.63
  5580,29, 156.50,  -0.41, 156.09
  5581,29,  16.50,   0.76,  17.26
  5582,29, 132.00,   0.41, 132.41
  5583,31, 139.50,   0.17, 139.67
  5584,29, 139.00,   0.67, 139.67
  5585,29, 108.00,   1.60, 109.60
  5586,29, 129.00,   0.53, 129.53
  5587,29,  57.50,   1.99,  59.49
  5588,29,  11.50,  -0.25,  11.25
  5589,29,  66.00,   2.01,  68.01
  5590,29,  31.50,   1.80,  33.30
  5591,29,  10.00,  -0.62,   9.38
  5592,29,  90.50,   2.06,  92.56
  5593,29,  87.50,   1.93,  89.43
  5594,29,  73.00,   1.90,  74.90
  5595,29,  11.00,  -0.13,  10.87
  5596,29,  53.00,   2.35,  55.35
  5597,29, 146.50,  -0.06, 146.44
  5598,29, 136.00,   0.54, 136.54
  5599,29,  91.50,   1.56,  93.06
  5600,29, 122.00,   0.88, 122.88
  5601,29, 152.50,  -0.42, 152.08
  5602,29,  45.00,   1.46,  46.46
  5603,29, 136.00,   0.04, 136.04
  5604,29,  38.50,   1.94,  40.44
  5605,29, 168.00,  -1.26, 166.74
  5606,29,  95.50,   1.95,  97.45
  5607,29, 101.50,   1.09, 102.59
  5608,29,  52.00,   1.85,  53.85
  5609,29,  66.00,   2.01,  68.01
  5610,29, 155.00,  -0.29, 154.71
  5611,29, 134.00,   0.91, 134.91
  5612,29,  55.50,   1.98,  57.48
  5613,29,  64.00,   1.63,  65.63
  5614,29, 103.50,   1.09, 104.59
  5615,29, 127.00,   0.27, 127.27
  5616,29,  64.50,   2.00,  66.50
  5617,29, 106.50,   0.97, 107.47
  5618,29,  29.50,   1.54,  31.04
  5619,29,  46.50,   1.96,  48.46
  5620,29,  53.50,   1.98,  55.48
  5621,29, 127.50,   0.65, 128.15
  5622,29,  79.50,   2.16,  81.66
  5623,29, 167.00,  -1.01, 165.99
  5624,29,  46.50,   1.58,  48.08
  5625,29, 124.00,   0.76, 124.76
  5626,29,  56.00,   1.98,  57.98
  5627,29,  85.50,   2.18,  87.68
  5628,29,  57.50,   1.99,  59.49
  5629,29, 129.00,   0.65, 129.65
  5630,30, 117.50,   1.25, 118.75
  5631,29,  90.50,   2.06,  92.56
  5632,29,  32.50,   1.55,  34.05
  5633,29, 158.50,  -0.78, 157.72
  5634,29,  69.50,   2.01,  71.51
  5635,29, 147.00,  -0.31, 146.69
  5636,29,  27.00,   1.54,  28.54
  5637,29,  77.50,   2.03,  79.53
  5638,29,  65.00,   2.00,  67.00
  5639,29, 130.50,   0.53, 131.03
  5640,29,  55.50,   1.86,  57.36
  5641,29,  24.00,   1.28,  25.28
  5642,29, 164.50,  -0.89, 163.61
  5643,29,  64.00,   2.25,  66.25
  5644,29, 115.50,   0.49, 115.99
  5645,29,  67.50,   2.26,  69.76
  5646,29,  22.50,   1.40,  23.90
  5647,29,  15.50,   1.26,  16.76
  5648,29,  62.00,   2.00,  64.00
  5649,29, 157.00,  -0.66, 156.34
  5650,29, 160.00,  -0.78, 159.22
  5651,29,  19.00,   0.89,  19.89
  5652,29,  62.00,   1.75,  63.75
  5653,29, 124.00,   0.76, 124.76
  5654,31,  37.00,   1.81,  38.81
  5655,29, 160.50,  -0.78, 159.72
  5656,29,  95.50,   1.95,  97.45
  5657,29,  67.00,   2.38,  69.38
  5658,29, 131.00,   0.66, 131.66
  5659,29,  11.00,  -0.25,  10.75
  5660,29, 122.50,   0.51, 123.01
  5661,29,  50.00,   1.97,  51.97
  5662,29,  12.50,   0.13,  12.63
  5663,29, 149.50,  -0.30, 149.20
  5664,29,  88.50,   2.06,  90.56
  5665,29,  82.50,   1.67,  84.17
  5666,29,  29.00,   1.42,  30.42
  5667,29,  99.00,   1.08, 100.08
  5668,29, 137.50,   0.42, 137.92
  5669,29,  74.00,   2.02,  76.02
  5670,31, 154.50,  -0.29, 154.21
  5671,31, 168.50,  -1.26, 167.24
  5672,29, 107.50,   1.60, 109.10
  5673,30, 136.00,   0.17, 136.17
  5674,29,  80.00,   2.04,  82.04
  5675,29, 101.50,   1.21, 102.71
  5676,29,  25.50,   1.41,  26.91
  5677,29,  74.50,   2.15,  76.65
  5678,29,  31.00,   1.42,  32.42
  5679,29, 163.50,  -0.77, 162.73
  5680,29, 142.00,   0.68, 142.68
  5681,29,  26.50,   1.66,  28.16
  5682,29, 107.00,   1.10, 108.10
  5683,31,  53.50,   1.98,  55.48
  5684,29, 114.00,   0.87, 114.87
  5685,29,  61.00,   1.99,  62.99
  5686,29, 153.50,  -0.42, 153.08
  5687,29,  76.50,   1.91,  78.41
  5688,31,  38.00,   1.94,  39.94
